      0.156E-05    0.200    0.000    0.000    0.000
      0.157E-05    0.200    0.000    0.000    0.000
      0.157E-05    0.200    0.000    0.000    0.000
      0.157E-05    0.200    0.000    0.000    0.000
      0.158E-05    0.200    0.000    0.000    0.000
      0.158E-05    0.200    0.000    0.000    0.000
      0.159E-05    0.200    0.000    0.000    0.000
      0.159E-05    0.200    0.000    0.000    0.000
      0.160E-05    0.200    0.000    0.000    0.000
      0.160E-05    0.200    0.000    0.000    0.000
      0.161E-05    0.200    0.000    0.000    0.000
      0.161E-05    0.200    0.000    0.000    0.000
      0.162E-05    0.200    0.000    0.000    0.000
      0.162E-05    0.200    0.000    0.000    0.000
      0.163E-05    0.200    0.000    0.000    0.000
      0.163E-05    0.200    0.000    0.000    0.000
      0.164E-05    0.200    0.000    0.000    0.000
      0.164E-05    0.200    0.000    0.000    0.000
      0.165E-05    0.200    0.000    0.000    0.000
      0.165E-05    0.200    0.000    0.000    0.000
      0.166E-05    0.200    0.000    0.000    0.000
      0.166E-05    0.200    0.000    0.000    0.000
      0.167E-05    0.200    0.000    0.000    0.000
      0.167E-05    0.200    0.000    0.000    0.000
      0.168E-05    0.200    0.000    0.000    0.000
      0.168E-05    0.200    0.000    0.000    0.000
      0.169E-05    0.200    0.000    0.000    0.000
      0.169E-05    0.200    0.000    0.000    0.000
      0.170E-05    0.200    0.000    0.000    0.000
      0.170E-05    0.200    0.000    0.000    0.000
      0.171E-05    0.200    0.000    0.000    0.000
      0.171E-05    0.200    0.000    0.000    0.000
      0.172E-05    0.200    0.000    0.000    0.000
      0.172E-05    0.200    0.000    0.000    0.000
      0.173E-05    0.200    0.000    0.000    0.000
      0.173E-05    0.200    0.000    0.000    0.000
      0.174E-05    0.200    0.000    0.000    0.000
      0.174E-05    0.200    0.000    0.000    0.000
      0.175E-05    0.200    0.000    0.000    0.000
      0.175E-05    0.199    0.001    0.000    0.000
      0.176E-05    0.199    0.001    0.000    0.000
      0.176E-05    0.199    0.001    0.000    0.000
      0.177E-05    0.199    0.001    0.000    0.000
      0.178E-05    0.199    0.001    0.000    0.000
      0.178E-05    0.199    0.001    0.000    0.000
      0.179E-05    0.199    0.001    0.000    0.000
      0.179E-05    0.199    0.001    0.000    0.000
      0.180E-05    0.199    0.001    0.000    0.000
      0.180E-05    0.199    0.001    0.000    0.000
      0.181E-05    0.199    0.001    0.000    0.000
      0.181E-05    0.199    0.001    0.000    0.000
      0.182E-05    0.199    0.001    0.000    0.000
      0.182E-05    0.199    0.001    0.000    0.000
      0.183E-05    0.199    0.001    0.000    0.000
      0.183E-05    0.199    0.001    0.000    0.000
      0.184E-05    0.199    0.001    0.000    0.000
      0.185E-05    0.199    0.001    0.000    0.000
      0.185E-05    0.199    0.001    0.000    0.000
      0.186E-05    0.199    0.001    0.000    0.000
      0.186E-05    0.199    0.001    0.000    0.000
      0.187E-05    0.199    0.001    0.000    0.000
      0.187E-05    0.199    0.001    0.000    0.000
      0.188E-05    0.199    0.001    0.000    0.000
      0.188E-05    0.199    0.001    0.000    0.000
      0.189E-05    0.199    0.001    0.000    0.000
      0.190E-05    0.199    0.001    0.000    0.000
      0.190E-05    0.199    0.001    0.000    0.000
      0.191E-05    0.199    0.001    0.000    0.000
      0.191E-05    0.199    0.001    0.000    0.000
      0.192E-05    0.199    0.001    0.000    0.000
      0.192E-05    0.199    0.001    0.000    0.000
      0.193E-05    0.199    0.001    0.000    0.000
      0.194E-05    0.199    0.001    0.000    0.000
      0.194E-05    0.199    0.001    0.000    0.000
      0.195E-05    0.199    0.001    0.000    0.000
      0.195E-05    0.199    0.001    0.000    0.000
      0.196E-05    0.199    0.001    0.000    0.000
      0.197E-05    0.199    0.001    0.000    0.000
      0.197E-05    0.199    0.001    0.000    0.000
      0.198E-05    0.199    0.001    0.000    0.000
      0.198E-05    0.199    0.001    0.000    0.000
      0.199E-05    0.199    0.001    0.000    0.000
      0.200E-05    0.199    0.001    0.000    0.000
      0.200E-05    0.199    0.001    0.000    0.000
      0.201E-05    0.199    0.001    0.000    0.000
      0.201E-05    0.199    0.001    0.000    0.000
      0.202E-05    0.199    0.001    0.000    0.000
      0.203E-05    0.199    0.001    0.000    0.000
      0.203E-05    0.199    0.001    0.000    0.000
      0.204E-05    0.199    0.001    0.000    0.000
      0.204E-05    0.199    0.001    0.000    0.000
      0.205E-05    0.199    0.001    0.000    0.000
      0.206E-05    0.199    0.001    0.000    0.000
      0.206E-05    0.199    0.001    0.000    0.000
      0.207E-05    0.199    0.001    0.000    0.000
      0.207E-05    0.199    0.001    0.000    0.000
      0.208E-05    0.199    0.001    0.000    0.000
      0.209E-05    0.199    0.001    0.000    0.000
      0.209E-05    0.199    0.001    0.000    0.000
      0.210E-05    0.199    0.001    0.000    0.000
      0.211E-05    0.199    0.001    0.000    0.000
      0.211E-05    0.199    0.001    0.000    0.000
      0.212E-05    0.199    0.001    0.000    0.000
      0.212E-05    0.199    0.001    0.000    0.000
      0.213E-05    0.199    0.001    0.000    0.000
      0.214E-05    0.199    0.001    0.000    0.000
      0.214E-05    0.199    0.001    0.000    0.000
      0.215E-05    0.199    0.001    0.000    0.000
      0.216E-05    0.199    0.001    0.000    0.000
      0.216E-05    0.199    0.001    0.000    0.000
      0.217E-05    0.199    0.001    0.000    0.000
      0.218E-05    0.199    0.001    0.000    0.000
      0.218E-05    0.199    0.001    0.000    0.000
      0.219E-05    0.199    0.001    0.000    0.000
      0.220E-05    0.199    0.001    0.000    0.000
      0.220E-05    0.199    0.001    0.000    0.000
      0.221E-05    0.199    0.001    0.000    0.000
      0.222E-05    0.199    0.001    0.000    0.000
      0.222E-05    0.199    0.001    0.000    0.000
      0.223E-05    0.199    0.001    0.000    0.000
      0.224E-05    0.199    0.001    0.000    0.000
      0.224E-05    0.199    0.001    0.000    0.000
      0.225E-05    0.199    0.001    0.000    0.000
      0.226E-05    0.199    0.001    0.000    0.000
      0.226E-05    0.199    0.001    0.000    0.000
      0.227E-05    0.199    0.001    0.000    0.000
      0.228E-05    0.199    0.001    0.000    0.000
      0.228E-05    0.199    0.001    0.000    0.000
      0.229E-05    0.199    0.001    0.000    0.000
      0.230E-05    0.199    0.001    0.000    0.000
      0.230E-05    0.199    0.001    0.000    0.000
      0.231E-05    0.199    0.001    0.000    0.000
      0.232E-05    0.199    0.001    0.000    0.000
      0.232E-05    0.199    0.001    0.000    0.000
      0.233E-05    0.199    0.001    0.000    0.000
      0.234E-05    0.199    0.001    0.000    0.000
      0.235E-05    0.199    0.001    0.000    0.000
      0.235E-05    0.199    0.001    0.000    0.000
      0.236E-05    0.199    0.001    0.000    0.000
      0.237E-05    0.199    0.001    0.000    0.000
      0.237E-05    0.199    0.001    0.000    0.000
      0.238E-05    0.199    0.001    0.000    0.000
      0.239E-05    0.199    0.001    0.000    0.000
      0.240E-05    0.199    0.001    0.000    0.000
      0.240E-05    0.199    0.001    0.000    0.000
      0.241E-05    0.199    0.001    0.000    0.000
      0.242E-05    0.199    0.001    0.000    0.000
      0.242E-05    0.199    0.001    0.000    0.000
      0.243E-05    0.199    0.001    0.000    0.000
      0.244E-05    0.199    0.001    0.000    0.000
      0.245E-05    0.199    0.001    0.000    0.000
      0.245E-05    0.199    0.001    0.000    0.000
      0.246E-05    0.199    0.001    0.000    0.000
      0.247E-05    0.199    0.001    0.000    0.000
      0.248E-05    0.199    0.001    0.000    0.000
      0.248E-05    0.199    0.001    0.000    0.000
      0.249E-05    0.199    0.001    0.000    0.000
      0.250E-05    0.199    0.001    0.000    0.000
      0.251E-05    0.199    0.001    0.000    0.000
      0.251E-05    0.199    0.001    0.000    0.000
      0.252E-05    0.199    0.001    0.000    0.000
      0.253E-05    0.199    0.001    0.000    0.000
      0.254E-05    0.199    0.001    0.000    0.000
      0.254E-05    0.199    0.001    0.000    0.000
      0.255E-05    0.199    0.001    0.000    0.000
      0.256E-05    0.199    0.001    0.000    0.000
      0.257E-05    0.199    0.001    0.000    0.000
      0.257E-05    0.199    0.001    0.000    0.000
      0.258E-05    0.199    0.001    0.000    0.000
      0.259E-05    0.199    0.001    0.000    0.000
      0.260E-05    0.199    0.001    0.000    0.000
      0.260E-05    0.199    0.001    0.000    0.000
      0.261E-05    0.199    0.001    0.000    0.000
      0.262E-05    0.199    0.001    0.000    0.000
      0.263E-05    0.199    0.001    0.000    0.000
      0.264E-05    0.199    0.001    0.000    0.000
      0.264E-05    0.199    0.001    0.000    0.000
      0.265E-05    0.199    0.001    0.000    0.000
      0.266E-05    0.199    0.001    0.000    0.000
      0.267E-05    0.199    0.001    0.000    0.000
      0.268E-05    0.199    0.001    0.000    0.000
      0.268E-05    0.199    0.001    0.000    0.000
      0.269E-05    0.199    0.001    0.000    0.000
      0.270E-05    0.199    0.001    0.000    0.000
      0.271E-05    0.199    0.001    0.000    0.000
      0.272E-05    0.199    0.001    0.000    0.000
      0.272E-05    0.199    0.001    0.000    0.000
      0.273E-05    0.199    0.001    0.000    0.000
      0.274E-05    0.199    0.001    0.000    0.000
      0.275E-05    0.199    0.001    0.000    0.000
      0.276E-05    0.199    0.001    0.000    0.000
      0.277E-05    0.199    0.001    0.000    0.000
      0.277E-05    0.199    0.001    0.000    0.000
      0.278E-05    0.199    0.001    0.000    0.000
      0.279E-05    0.199    0.001    0.000    0.000
      0.280E-05    0.199    0.001    0.000    0.000
      0.281E-05    0.199    0.001    0.000    0.000
      0.282E-05    0.199    0.001    0.000    0.000
      0.282E-05    0.199    0.001    0.000    0.000
      0.283E-05    0.199    0.001    0.000    0.000
      0.284E-05    0.199    0.001    0.000    0.000
      0.285E-05    0.199    0.001    0.000    0.000
      0.286E-05    0.199    0.001    0.000    0.000
